mask_name,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image- Hash,diagnostics_Image- Dimensionality,diagnostics_Image- Spacing,diagnostics_Image- Size,diagnostics_Image- Mean,diagnostics_Image- Minimum,diagnostics_Image- Maximum,diagnostics_Mask- Hash,diagnostics_Mask- Spacing,diagnostics_Mask- Size,diagnostics_Mask- BoundingBox,diagnostics_Mask- VoxelNum,diagnostics_Mask- VolumeNum,diagnostics_Mask- CenterOfMassIndex,diagnostics_Mask- CenterOfMass, glcm_Contrast, glcm_Correlation, glcm_JointEnergy, glcm_JointEntropy, glrlm_ShortRunEmphasis, glrlm_LongRunEmphasis, glrlm_GrayLevelNonUniformity, glrlm_RunLengthNonUniformity, glrlm_RunPercentage, glszm_SmallAreaEmphasis, glszm_LargeAreaEmphasis, glszm_GrayLevelNonUniformity, glszm_ZoneVariance, glszm_ZonePercentage, ngtdm_Coarseness, ngtdm_Contrast, ngtdm_Complexity, ngtdm_Strength
25_12_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},c1748ac4e03351a986aaa6f8c9ebc40911505714,2D,"(1.0, 1.0)","(512, 254)",22.47703155757874,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",7.9986796511111145,0.9601697872991979,0.05212955145160869,5.373588264889057,0.16157081575449286,37.77355865893448,1152.4969665761687,4674.168694835274,0.2266798979302523,0.009723853743978059,16838.64941569282,69.56093489148581,13371.622010529514,0.016983271902466686,0.00043383239768581114,0.09836482831808796,1174.983879693447,3.0940766096530203
26_05_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},0846d0cc4de39aa3588ee46d03de9eff41463209,2D,"(1.0, 1.0)","(512, 254)",22.843803826279526,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",16.088215641112082,0.9327283254045077,0.05667710650418886,4.924198396253274,0.1487962369623334,53.39326973426125,1241.5537526746966,3930.596462480068,0.20778990643606465,0.009633566983808132,46562.76976744186,70.48139534883721,39834.955273120606,0.012191664303941026,0.00024184730283511308,0.4553674327135204,1015.4699733318107,1.1864228004360633
26_06_24,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},a5693d80d8a831f4b1d30c8c64f5444a24c71e0d,2D,"(1.0, 1.0)","(512, 254)",22.584030511811022,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",18.06027493565552,0.9114219944773229,0.04902771852302683,5.31280014669845,0.16096446707630416,38.47275004439694,1260.7133142689388,5260.6565864523345,0.23513963708534166,0.011532992830262883,11096.83269082498,87.13878180416346,8138.881806006269,0.018386730932804084,0.00024556445778358934,0.12979351985287432,2876.0215864929673,2.6872473104437615
26_11_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},c7b3f2be6d01f4b0c325fd720545a37b5fa5c578,2D,"(1.0, 1.0)","(512, 254)",22.515678826279526,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",13.083282621841333,0.9391913403217713,0.04903081734445609,5.300019591934274,0.1657964890154521,33.198507325291615,1270.6446535571222,5059.40387712391,0.2350049617238446,0.012464350227197525,16434.704956726986,86.94492525570416,13354.498622976636,0.018018145732917493,0.00029860162150569165,0.21649149621544014,1608.9172213328402,2.1882552923091674
27_02_23,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},126c1f79a4bf8582d6a4c8f38cc1b2bada3b4911,2D,"(1.0, 1.0)","(512, 254)",22.63445804625984,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",17.60473039409461,0.9264886736828581,0.056158221385593426,4.999557137432285,0.1470355778109334,61.61177229344418,993.3111692242411,3485.3402957676353,0.19553799262829602,0.00994369434007848,77676.59101654847,64.83451536643027,70724.26411593425,0.01199319535015594,0.0003559426514427631,0.24337425738344978,1452.2750763768008,2.326341933260837
27_05_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},79c9c8f4b1e2b452b69982d190b4ebe7b60bb384,2D,"(1.0, 1.0)","(512, 254)",22.50228377214567,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",8.192021178977662,0.9525825942240327,0.05666641407175339,5.286732995479487,0.1577660064522898,43.976549455646754,1229.6693338788473,4615.482926829205,0.22357173235043945,0.014948873199766195,15020.047703180213,59.45053003533569,11136.952334278114,0.01604763254890842,0.0004166228252978964,0.04143047624401433,1951.213897311443,4.6925785835329785
27_06_19,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},2f70b1c672d4a570db0e97337d987ef894f0b8e6,2D,"(1.0, 1.0)","(512, 254)",22.490165169783463,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",8.469867913693014,0.955291737021777,0.06317687077555564,5.183413705253771,0.15363763000908667,54.20572496991219,1066.7467126450256,3988.095092799829,0.21073504394669693,0.015592304880800911,80053.86773547094,48.430861723446895,75058.01269874418,0.014148001134108308,0.0004821748780060678,0.046373426779188674,2227.303241055523,6.010682736469885
27_07_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},7d06c63cbe59e08c6b37592193aa4e6777685338,2D,"(1.0, 1.0)","(512, 254)",22.255282664862204,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",14.729896292100175,0.9288920101625107,0.04578084277019366,5.647156029875138,0.1635608782174401,37.963053029366,1099.5730594112829,5187.335949366568,0.2341969095548625,0.011300861669540828,7886.65261627907,70.88517441860465,5258.60007943483,0.01950666288630564,0.00041876326812325955,0.07942938806916182,2029.4478220796975,2.909469606585688
28_05_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},79c9c8f4b1e2b452b69982d190b4ebe7b60bb384,2D,"(1.0, 1.0)","(512, 254)",22.50228377214567,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",8.192021178977662,0.9525825942240327,0.05666641407175339,5.286732995479487,0.1577660064522898,43.976549455646754,1229.6693338788473,4615.482926829205,0.22357173235043945,0.014948873199766195,15020.047703180213,59.45053003533569,11136.952334278114,0.01604763254890842,0.0004166228252978964,0.04143047624401433,1951.213897311443,4.6925785835329785
28_11_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},ef95c78cb03ff06ff6f0e77b66c710d94a0f9c38,2D,"(1.0, 1.0)","(512, 254)",22.658118540846456,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",17.373146886179292,0.9263038735086315,0.04976128793569112,5.1884343265260195,0.16583742364766574,31.607268567540586,1353.6210311492016,5251.111359021466,0.2379961723844627,0.011167710962093754,7621.800955414013,96.38057324840764,4467.583492230922,0.017805500425290614,0.00025991175606542065,0.31455791576292924,1659.6012077938253,1.9065805237964963
29_03_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},3e188ff15dd9f422f2f95a200a43f9ed0d1d7b06,2D,"(1.0, 1.0)","(512, 254)",22.528081938976378,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",8.857138146487493,0.9621610646675103,0.05586289740537444,4.965013455692294,0.13056427907090412,90.0295819257872,824.5814988290728,2819.3294983199758,0.17671888290331728,0.007282529720984543,217006.98450946645,36.21514629948365,202266.26623928713,0.008236461582081089,0.0006738832020658551,0.15261943337942094,729.2813637812097,3.292671797739231
29_05_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},44aec9ae95947fbce0a96380eb4d6cc3c8d6aece,2D,"(1.0, 1.0)","(512, 254)",22.360789862204726,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",10.226207004440393,0.957048511293501,0.06174264540453139,4.87872460669739,0.13532445469145551,128.69855123781412,703.1211292476476,2425.6945777498618,0.16174156506946413,0.01032716796406635,355223.8439201452,28.916515426497277,338834.268128234,0.007811170966827332,0.000725644315341199,0.22916807339913603,414.9218898372034,1.3694619893746038
29_07_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},54593b0736dc5c53dead422abc758acf534b7988,2D,"(1.0, 1.0)","(512, 254)",22.276751660925196,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",11.008848602448536,0.9573249796230966,0.05306875875678341,5.217903040824909,0.13743210079908055,83.37794513488997,719.9461960944644,2650.1053896606672,0.17332010206974766,0.00997852379660133,98434.23976608187,29.36549707602339,87798.72029000377,0.009696626027785654,0.0009082475667418876,0.10908179831917905,553.1721440872958,1.4030199475356162
29_12_19,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},077b161cdfcca819705c9f8b9b9c40bc030bdc8a,2D,"(1.0, 1.0)","(512, 254)",22.445804625984252,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",8.92819536759417,0.9556381852092588,0.04958621577165723,5.4417173797814735,0.16206471913076365,36.88013188505971,1148.073942435107,5001.341557489293,0.23039764672526225,0.010374062341369499,13481.850869925434,66.1499585749793,10066.334505497825,0.017110859087042813,0.0004623933916440655,0.08854530379984132,1309.9330215840948,3.122939240752347
30_03_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},0749a9531b5ab2918fbbe5bc82008a53dbff0762,2D,"(1.0, 1.0)","(512, 254)",22.570612389271652,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",12.022477899197314,0.9485104237073689,0.0585311676994057,4.863604176719304,0.13101002360232425,104.32036263829593,806.3805238405818,2621.661315505269,0.17034306776297134,0.009470190275573179,202568.76449275363,33.31521739130435,186238.5174333123,0.007825347320669123,0.0005784764943612021,0.17836124861244457,936.1873990980566,3.142273435337495
30_04_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},cd62fe5142423ff1ce9b6f0e86224451e42f1a5e,2D,"(1.0, 1.0)","(512, 254)",22.266178641732285,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",15.069178311516332,0.9268505646471761,0.05458201342201191,5.348697728631416,0.14914789439638954,87.0308106184012,906.5080951351638,3986.9293810631048,0.1969556280124752,0.008829371408674925,84871.60882070949,55.419942473633746,80297.54422167045,0.014785937056988942,0.00042661304744616446,0.0604443887859241,2846.185155321226,4.278797708573921
31_08_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},c67efff596dbd7867e30c401252305dd4ceafe36,2D,"(1.0, 1.0)","(512, 254)",22.581354576771652,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",12.195805706582329,0.9487777240283979,0.047406106115512665,5.243186762324556,0.1569043361011434,46.93580946387738,1079.1009074261797,4135.996089745807,0.21428267649560534,0.016935569073514765,30568.802359882007,74.2055063913471,25757.87272609493,0.014417351857102353,0.00040608075895929695,0.2661118766337632,915.6814107472076,1.6501564362170595
31_12_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},a0aa968823974fa13ff1489947216053e1cbd02d,2D,"(1.0, 1.0)","(512, 254)",22.471733513779526,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",9.873388058311956,0.9527427142602986,0.04471453629326999,5.5783532918582575,0.166192574786534,32.443371456659335,1152.9247019031484,5206.812316335227,0.23726609016161046,0.00937280804239964,10005.851961509992,84.92005921539601,7279.636273484401,0.019152254040260844,0.00039424941615877254,0.08925644767179625,1765.7230800833086,3.0320449986256794
